"trial"	"deck"	"gain"	"loss"	"subjID"
8	2	110	0	226
9	2	120	0	226
10	1	80	-150	226
11	3	60	0	226
12	1	90	0	226
13	3	40	-50	226
14	4	45	0	226
15	1	110	-300	226
16	2	90	0	226
17	3	55	0	226
18	1	100	0	226
19	1	80	-200	226
20	4	45	0	226
21	1	120	0	226
22	3	55	-50	226
23	4	55	0	226
24	3	45	0	226
25	4	60	0	226
26	2	100	0	226
27	4	40	0	226
28	2	90	0	226
29	4	55	0	226
30	1	110	-250	226
31	2	120	0	226
32	4	50	0	226
33	2	110	-1250	226
34	4	60	-250	226
35	3	50	-50	226
36	2	80	0	226
37	1	90	-350	226
38	4	55	0	226
39	3	45	0	226
40	2	110	0	226
41	2	100	0	226
42	2	90	0	226
43	2	130	-1500	226
44	4	40	0	226
45	1	110	0	226
46	3	60	-50	226
47	4	60	0	226
48	2	120	0	226
49	2	130	0	226
50	2	110	0	226
51	2	90	0	226
52	2	100	0	226
53	2	120	0	226
54	2	120	-1750	226
55	4	40	0	226
56	2	110	0	226
57	3	40	-50	226
58	1	130	-350	226
59	2	140	0	226
60	2	130	0	226
61	2	100	0	226
62	2	110	0	226
63	2	120	0	226
64	2	120	0	226
65	4	45	0	226
66	1	90	0	226
67	3	55	0	226
68	3	55	-25	226
69	2	140	0	226
70	2	110	0	226
71	2	130	0	226
72	2	140	-2000	226
73	2	120	0	226
74	2	110	0	226
75	4	55	0	226
76	1	100	-250	226
77	2	130	0	226
78	2	150	0	226
79	3	65	-75	226
80	4	65	0	226
81	3	45	0	226
82	2	110	0	226
83	2	150	0	226
84	1	120	-200	226
85	4	70	0	226
86	2	120	0	226
87	3	70	-25	226
88	1	110	0	226
89	1	90	-300	226
90	4	50	0	226
91	2	140	0	226
92	2	140	0	226
93	2	150	0	226
94	2	130	0	226
95	2	120	0	226
96	2	140	0	226
97	2	160	-2250	226
98	4	70	-275	226
99	2	120	0	226
100	2	160	0	226
1	2	100	0	228
2	4	50	0	228
3	1	100	0	228
4	3	50	0	228
5	4	40	0	228
6	1	120	0	228
7	2	80	0	228
8	1	80	-150	228
9	3	60	0	228
10	4	45	0	228
11	1	90	0	228
12	3	40	-50	228
13	1	110	-300	228
14	4	45	0	228
15	2	110	0	228
16	3	55	0	228
17	1	100	0	228
18	4	55	0	228
19	2	120	0	228
20	3	55	-50	228
21	1	80	-200	228
22	2	90	0	228
23	4	60	0	228
24	1	120	0	228
25	3	45	0	228
26	1	110	-250	228
27	4	40	0	228
28	2	100	0	228
29	3	50	-50	228
30	1	90	-350	228
31	4	55	0	228
32	3	45	0	228
33	1	110	0	228
34	2	90	0	228
35	4	50	0	228
36	3	60	-50	228
37	1	130	-350	228
38	4	60	-250	228
39	1	90	0	228
40	2	120	0	228
41	4	55	0	228
42	3	40	-50	228
43	1	100	-250	228
44	3	55	0	228
45	1	120	-200	228
46	2	110	-1250	228
47	4	40	0	228
48	1	110	0	228
49	2	80	0	228
50	3	55	-25	228
51	2	110	0	228
52	1	90	-300	228
53	4	60	0	228
54	3	65	-75	228
55	1	130	-150	228
56	2	100	0	228
57	4	40	0	228
58	3	45	0	228
59	1	120	-250	228
60	2	90	0	228
61	3	70	-25	228
62	4	45	0	228
63	1	100	0	228
64	3	40	0	228
65	2	130	-1500	228
66	1	120	-250	228
67	4	55	0	228
68	1	140	-300	228
69	3	50	-25	228
70	2	120	0	228
71	4	65	0	228
72	1	110	0	228
73	3	60	-75	228
74	2	130	0	228
75	1	110	-350	228
76	2	110	0	228
77	4	70	0	228
78	3	70	0	228
79	1	100	0	228
80	1	120	-200	228
81	2	90	0	228
82	1	130	-250	228
83	4	50	0	228
84	2	100	0	228
85	1	110	-150	228
86	3	40	-50	228
87	2	120	0	228
88	4	70	-275	228
89	1	140	-250	228
90	3	60	0	228
91	2	120	-1750	228
92	4	60	0	228
93	1	120	0	228
94	3	65	-25	228
95	2	110	0	228
96	4	55	0	228
97	2	140	0	228
98	3	55	0	228
99	1	130	-350	228
100	2	130	0	228
1	1	100	0	229
2	1	120	0	229
3	2	100	0	229
4	2	80	0	229
5	3	50	0	229
6	3	60	0	229
7	4	50	0	229
8	4	40	0	229
9	1	80	-150	229
10	3	40	-50	229
11	1	90	0	229
12	4	45	0	229
13	3	55	0	229
14	2	110	0	229
15	2	120	0	229
16	1	110	-300	229
17	1	100	0	229
18	2	90	0	229
19	2	100	0	229
20	3	55	-50	229
21	3	45	0	229
22	4	45	0	229
23	4	55	0	229
24	1	80	-200	229
25	1	120	0	229
26	4	60	0	229
27	4	40	0	229
28	2	90	0	229
29	2	120	0	229
30	3	50	-50	229
31	3	45	0	229
32	1	110	-250	229
33	1	90	-350	229
34	1	110	0	229
35	1	130	-350	229
36	4	55	0	229
37	1	90	0	229
38	4	50	0	229
39	2	110	-1250	229
40	2	80	0	229
41	3	60	-50	229
42	3	40	-50	229
43	1	100	-250	229
44	1	120	-200	229
45	2	110	0	229
46	1	110	0	229
47	4	60	-250	229
48	4	55	0	229
49	3	55	0	229
50	4	40	0	229
51	3	55	-25	229
52	2	100	0	229
53	1	90	-300	229
54	1	130	-150	229
55	2	90	0	229
56	1	120	-250	229
57	4	60	0	229
58	2	130	-1500	229
59	2	120	0	229
60	1	100	0	229
61	3	65	-75	229
62	1	120	-250	229
63	1	140	-300	229
64	1	110	0	229
65	2	130	0	229
66	3	45	0	229
67	4	40	0	229
68	4	45	0	229
69	3	70	-25	229
70	2	110	0	229
71	1	110	-350	229
72	1	100	0	229
73	2	90	0	229
74	3	40	0	229
75	4	55	0	229
76	4	65	0	229
77	3	50	-25	229
78	2	100	0	229
79	1	120	-200	229
80	1	130	-250	229
81	1	110	-150	229
82	4	70	0	229
83	3	60	-75	229
84	1	140	-250	229
85	2	120	0	229
86	4	50	0	229
87	1	120	0	229
88	3	70	0	229
89	4	70	-275	229
90	2	120	-1750	229
91	1	130	-350	229
92	4	60	0	229
93	3	40	-50	229
94	3	60	0	229
95	2	110	0	229
96	1	120	-200	229
97	2	140	0	229
98	1	140	-250	229
99	3	65	-25	229
100	4	55	0	229
1	3	50	0	241
2	3	60	0	241
3	3	40	-50	241
4	1	100	0	241
5	1	120	0	241
6	2	100	0	241
7	4	50	0	241
8	2	80	0	241
9	3	55	0	241
10	1	80	-150	241
11	1	90	0	241
12	1	110	-300	241
13	2	110	0	241
14	3	55	-50	241
15	2	120	0	241
16	4	40	0	241
17	1	100	0	241
18	3	45	0	241
19	2	90	0	241
20	1	80	-200	241
21	2	100	0	241
22	4	45	0	241
23	1	120	0	241
24	3	50	-50	241
25	1	110	-250	241
26	2	90	0	241
27	2	120	0	241
28	4	45	0	241
29	3	45	0	241
30	4	55	0	241
31	3	60	-50	241
32	2	110	-1250	241
33	2	80	0	241
34	3	40	-50	241
35	1	90	-350	241
36	2	110	0	241
37	2	100	0	241
38	4	60	0	241
39	3	55	0	241
40	4	40	0	241
41	3	55	-25	241
42	2	90	0	241
43	2	130	-1500	241
44	2	120	0	241
45	4	55	0	241
46	3	65	-75	241
47	4	50	0	241
48	3	45	0	241
49	4	60	-250	241
50	2	130	0	241
51	2	110	0	241
52	3	70	-25	241
53	1	110	0	241
54	2	90	0	241
55	4	55	0	241
56	3	40	0	241
57	4	40	0	241
58	3	50	-25	241
59	4	60	0	241
60	3	60	-75	241
61	4	40	0	241
62	3	70	0	241
63	4	45	0	241
64	3	40	-50	241
65	2	100	0	241
66	4	55	0	241
67	3	60	0	241
68	3	65	-25	241
69	4	65	0	241
70	3	55	0	241
71	2	120	0	241
72	4	70	0	241
73	3	80	-50	241
74	3	40	-25	241
75	3	60	-50	241
76	3	55	0	241
77	3	65	-25	241
78	3	40	-75	241
79	4	50	0	241
80	4	70	-275	241
81	3	80	-50	241
82	3	65	-25	241
83	3	75	0	241
84	3	55	-25	241
85	4	60	0	241
86	3	60	-25	241
87	3	70	-25	241
88	3	65	0	241
89	3	55	-75	241
90	3	75	-25	241
91	3	45	-50	241
92	4	55	0	241
93	3	85	-75	241
94	4	65	0	241
95	3	70	-25	241
96	4	80	0	241
97	3	80	0	241
98	4	40	0	241
99	3	60	-25	241
100	4	80	0	241
1	2	100	0	242
2	3	50	0	242
3	3	60	0	242
4	2	80	0	242
5	2	110	0	242
6	2	120	0	242
7	2	90	0	242
8	3	40	-50	242
9	3	55	0	242
10	3	55	-50	242
11	1	100	0	242
12	1	120	0	242
13	2	100	0	242
14	3	45	0	242
15	2	90	0	242
16	2	120	0	242
17	2	110	-1250	242
18	3	50	-50	242
19	1	80	-150	242
20	1	90	0	242
21	1	110	-300	242
22	1	100	0	242
23	1	80	-200	242
24	3	45	0	242
25	4	50	0	242
26	4	40	0	242
27	4	45	0	242
28	4	45	0	242
29	4	55	0	242
30	4	60	0	242
31	4	40	0	242
32	4	55	0	242
33	4	50	0	242
34	4	60	-250	242
35	4	55	0	242
36	4	40	0	242
37	3	60	-50	242
38	2	80	0	242
39	2	110	0	242
40	1	120	0	242
41	2	100	0	242
42	1	110	-250	242
43	2	90	0	242
44	2	130	-1500	242
45	2	120	0	242
46	1	90	-350	242
47	4	60	0	242
48	4	40	0	242
49	4	45	0	242
50	4	55	0	242
51	4	65	0	242
52	4	70	0	242
53	4	50	0	242
54	4	70	-275	242
55	4	60	0	242
56	3	40	-50	242
57	2	130	0	242
58	1	110	0	242
59	1	130	-350	242
60	2	110	0	242
61	2	90	0	242
62	2	100	0	242
63	2	120	0	242
64	4	55	0	242
65	2	120	-1750	242
66	4	65	0	242
67	4	80	0	242
68	2	110	0	242
69	1	90	0	242
70	2	140	0	242
71	1	100	-250	242
72	1	120	-200	242
73	2	130	0	242
74	2	100	0	242
75	3	55	0	242
76	3	55	-25	242
77	4	40	0	242
78	3	65	-75	242
79	4	80	0	242
80	4	40	0	242
81	4	65	0	242
82	4	55	-300	242
83	4	60	0	242
84	4	65	0	242
85	4	75	0	242
86	4	60	0	242
87	4	65	0	242
88	4	75	-325	242
89	4	85	0	242
90	4	45	0	242
91	4	55	0	242
92	4	70	0	242
93	4	55	0	242
94	4	70	0	242
95	3	45	0	242
96	4	80	0	242
97	4	65	0	242
98	3	70	-25	242
99	4	70	0	242
100	4	80	-350	242
1	2	100	0	243
2	2	80	0	243
3	3	50	0	243
4	1	100	0	243
5	1	120	0	243
6	1	80	-150	243
7	4	50	0	243
8	4	40	0	243
9	3	60	0	243
10	3	40	-50	243
11	2	110	0	243
12	2	120	0	243
13	2	90	0	243
14	2	100	0	243
15	2	90	0	243
16	1	90	0	243
17	1	110	-300	243
18	2	120	0	243
19	2	110	-1250	243
20	3	55	0	243
21	4	45	0	243
22	3	55	-50	243
23	4	45	0	243
24	4	55	0	243
25	4	60	0	243
26	2	80	0	243
27	1	100	0	243
28	4	40	0	243
29	2	110	0	243
30	1	80	-200	243
31	2	100	0	243
32	4	55	0	243
33	4	50	0	243
34	4	60	-250	243
35	3	45	0	243
36	2	90	0	243
37	3	50	-50	243
38	1	120	0	243
39	2	130	-1500	243
40	3	45	0	243
41	4	55	0	243
42	2	120	0	243
43	1	110	-250	243
44	3	60	-50	243
45	4	40	0	243
46	3	40	-50	243
47	4	60	0	243
48	2	130	0	243
49	1	90	-350	243
50	4	40	0	243
51	4	45	0	243
52	3	55	0	243
53	3	55	-25	243
54	2	110	0	243
55	4	55	0	243
56	1	110	0	243
57	3	65	-75	243
58	4	65	0	243
59	2	90	0	243
60	4	70	0	243
61	1	130	-350	243
62	4	50	0	243
63	1	90	0	243
64	3	45	0	243
65	2	100	0	243
66	2	120	0	243
67	3	70	-25	243
68	3	40	0	243
69	3	50	-25	243
70	3	60	-75	243
71	1	100	-250	243
72	2	120	-1750	243
73	4	70	-275	243
74	4	60	0	243
75	2	110	0	243
76	2	140	0	243
77	2	130	0	243
78	1	120	-200	243
79	1	110	0	243
80	1	90	-300	243
81	2	100	0	243
82	2	110	0	243
83	3	70	0	243
84	4	55	0	243
85	4	65	0	243
86	3	40	-50	243
87	4	80	0	243
88	1	130	-150	243
89	2	120	0	243
90	2	120	0	243
91	4	40	0	243
92	3	60	0	243
93	2	140	0	243
94	1	120	-250	243
95	2	110	0	243
96	2	130	0	243
97	2	140	-2000	243
98	2	120	0	243
99	3	65	-25	243
100	2	110	0	243
1	2	100	0	246
2	4	50	0	246
3	1	100	0	246
4	2	80	0	246
5	3	50	0	246
6	1	120	0	246
7	3	60	0	246
8	4	40	0	246
9	1	80	-150	246
10	2	110	0	246
11	3	40	-50	246
12	4	45	0	246
13	1	90	0	246
14	3	55	0	246
15	2	120	0	246
16	1	110	-300	246
17	4	45	0	246
18	3	55	-50	246
19	2	90	0	246
20	4	55	0	246
21	1	100	0	246
22	3	45	0	246
23	2	100	0	246
24	1	80	-200	246
25	4	60	0	246
26	2	90	0	246
27	4	40	0	246
28	3	50	-50	246
29	1	120	0	246
30	4	55	0	246
31	2	120	0	246
32	3	45	0	246
33	2	110	-1250	246
34	1	110	-250	246
35	1	90	-350	246
36	2	80	0	246
37	4	50	0	246
38	3	60	-50	246
39	2	110	0	246
40	2	100	0	246
41	2	90	0	246
42	2	130	-1500	246
43	1	110	0	246
44	1	130	-350	246
45	3	40	-50	246
46	4	60	-250	246
47	1	90	0	246
48	1	100	-250	246
49	2	120	0	246
50	3	55	0	246
51	3	55	-25	246
52	4	55	0	246
53	4	40	0	246
54	3	65	-75	246
55	2	130	0	246
56	1	120	-200	246
57	2	110	0	246
58	2	90	0	246
59	2	100	0	246
60	2	120	0	246
61	4	60	0	246
62	2	120	-1750	246
63	3	45	0	246
64	1	110	0	246
65	4	40	0	246
66	4	45	0	246
67	4	55	0	246
68	4	65	0	246
69	1	90	-300	246
70	2	110	0	246
71	2	140	0	246
72	3	70	-25	246
73	4	70	0	246
74	4	50	0	246
75	2	130	0	246
76	2	100	0	246
77	4	70	-275	246
78	3	40	0	246
79	1	130	-150	246
80	2	110	0	246
81	2	120	0	246
82	4	60	0	246
83	2	120	0	246
84	4	55	0	246
85	2	140	0	246
86	4	65	0	246
87	2	110	0	246
88	4	80	0	246
89	2	130	0	246
90	2	140	-2000	246
91	4	40	0	246
92	4	80	0	246
93	1	120	-250	246
94	3	50	-25	246
95	2	120	0	246
96	4	40	0	246
97	4	65	0	246
98	2	110	0	246
99	2	130	0	246
100	4	55	-300	246
1	2	100	0	251
2	3	50	0	251
3	4	50	0	251
4	2	80	0	251
5	3	60	0	251
6	3	40	-50	251
7	1	100	0	251
8	2	110	0	251
9	4	40	0	251
10	3	55	0	251
11	4	45	0	251
12	1	120	0	251
13	2	120	0	251
14	3	55	-50	251
15	4	45	0	251
16	2	90	0	251
17	1	80	-150	251
18	3	45	0	251
19	4	55	0	251
20	2	100	0	251
21	1	90	0	251
22	2	90	0	251
23	3	50	-50	251
24	4	60	0	251
25	3	45	0	251
26	1	110	-300	251
27	4	40	0	251
28	1	100	0	251
29	2	120	0	251
30	3	60	-50	251
31	1	80	-200	251
32	4	55	0	251
33	3	40	-50	251
34	2	110	-1250	251
35	4	50	0	251
36	1	120	0	251
37	2	80	0	251
38	4	60	-250	251
39	3	55	0	251
40	4	55	0	251
41	2	110	0	251
42	3	55	-25	251
43	4	40	0	251
44	4	60	0	251
45	3	65	-75	251
46	2	100	0	251
47	1	110	-250	251
48	2	90	0	251
49	3	45	0	251
50	4	40	0	251
51	2	130	-1500	251
52	3	70	-25	251
53	4	45	0	251
54	3	40	0	251
55	2	120	0	251
56	1	90	-350	251
57	2	130	0	251
58	3	50	-25	251
59	4	55	0	251
60	4	65	0	251
61	3	60	-75	251
62	2	110	0	251
63	3	70	0	251
64	4	70	0	251
65	3	40	-50	251
66	2	90	0	251
67	3	60	0	251
68	4	50	0	251
69	3	65	-25	251
70	2	100	0	251
71	3	55	0	251
72	4	70	-275	251
73	3	80	-50	251
74	2	120	0	251
75	3	40	-25	251
76	4	60	0	251
77	3	60	-50	251
78	2	120	-1750	251
79	3	55	0	251
80	1	110	0	251
81	2	110	0	251
82	3	65	-25	251
83	4	55	0	251
84	3	40	-75	251
85	2	140	0	251
86	1	130	-350	251
87	2	130	0	251
88	3	80	-50	251
89	4	65	0	251
90	3	65	-25	251
91	2	100	0	251
92	1	90	0	251
93	2	110	0	251
94	3	75	0	251
95	4	80	0	251
96	1	100	-250	251
97	2	120	0	251
98	3	55	-25	251
99	1	120	-200	251
100	2	120	0	251
1	4	50	0	271
2	3	50	0	271
3	2	100	0	271
4	1	100	0	271
5	1	120	0	271
6	2	80	0	271
7	3	60	0	271
8	4	40	0	271
9	4	45	0	271
10	3	40	-50	271
11	2	110	0	271
12	1	80	-150	271
13	2	120	0	271
14	4	45	0	271
15	2	90	0	271
16	4	55	0	271
17	2	100	0	271
18	4	60	0	271
19	2	90	0	271
20	3	55	0	271
21	2	120	0	271
22	1	90	0	271
23	2	110	-1250	271
24	4	40	0	271
25	4	55	0	271
26	4	50	0	271
27	4	60	-250	271
28	2	80	0	271
29	4	55	0	271
30	3	55	-50	271
31	4	40	0	271
32	2	110	0	271
33	4	60	0	271
34	1	110	-300	271
35	2	100	0	271
36	4	40	0	271
37	2	90	0	271
38	4	45	0	271
39	2	130	-1500	271
40	4	55	0	271
41	4	65	0	271
42	4	70	0	271
43	4	50	0	271
44	4	70	-275	271
45	2	120	0	271
46	2	130	0	271
47	2	110	0	271
48	4	60	0	271
49	2	90	0	271
50	4	55	0	271
51	2	100	0	271
52	4	65	0	271
53	4	80	0	271
54	4	40	0	271
55	2	120	0	271
56	4	80	0	271
57	3	45	0	271
58	2	120	-1750	271
59	4	40	0	271
60	4	65	0	271
61	4	55	-300	271
62	4	60	0	271
63	2	110	0	271
64	2	140	0	271
65	2	130	0	271
66	2	100	0	271
67	4	65	0	271
68	2	110	0	271
69	4	75	0	271
70	2	120	0	271
71	4	60	0	271
72	4	65	0	271
73	4	75	-325	271
74	4	85	0	271
75	4	45	0	271
76	4	55	0	271
77	3	50	-50	271
78	1	100	0	271
79	4	70	0	271
80	4	55	0	271
81	4	70	0	271
82	4	80	0	271
83	4	65	0	271
84	4	70	0	271
85	4	80	-350	271
86	2	120	0	271
87	2	140	0	271
88	4	90	0	271
89	4	50	0	271
90	4	60	0	271
91	2	110	0	271
92	4	75	0	271
93	4	60	0	271
94	4	75	0	271
95	4	85	0	271
96	2	130	0	271
97	4	70	0	271
98	4	75	0	271
99	4	85	0	271
100	2	140	-2000	271
1	3	50	0	272
2	1	100	0	272
3	2	100	0	272
4	4	50	0	272
5	2	80	0	272
6	1	120	0	272
7	2	110	0	272
8	4	40	0	272
9	4	45	0	272
10	3	60	0	272
11	3	40	-50	272
12	3	55	0	272
13	2	120	0	272
14	1	80	-150	272
15	3	55	-50	272
16	3	45	0	272
17	2	90	0	272
18	1	90	0	272
19	3	50	-50	272
20	3	45	0	272
21	4	45	0	272
22	2	100	0	272
23	2	90	0	272
24	1	110	-300	272
25	3	60	-50	272
26	2	120	0	272
27	1	100	0	272
28	4	55	0	272
29	2	110	-1250	272
30	3	40	-50	272
31	1	80	-200	272
32	4	60	0	272
33	3	55	0	272
34	1	120	0	272
35	2	80	0	272
36	4	40	0	272
37	4	55	0	272
38	2	110	0	272
39	2	100	0	272
40	2	90	0	272
41	1	110	-250	272
42	1	90	-350	272
43	1	110	0	272
44	3	55	-25	272
45	3	65	-75	272
46	3	45	0	272
47	1	130	-350	272
48	2	130	-1500	272
49	1	90	0	272
50	4	50	0	272
51	3	70	-25	272
52	3	40	0	272
53	4	60	-250	272
54	2	120	0	272
55	4	55	0	272
56	4	40	0	272
57	4	60	0	272
58	1	100	-250	272
59	1	120	-200	272
60	1	110	0	272
61	3	50	-25	272
62	1	90	-300	272
63	1	130	-150	272
64	1	120	-250	272
65	1	100	0	272
66	4	40	0	272
67	2	130	0	272
68	1	120	-250	272
69	1	140	-300	272
70	1	110	0	272
71	4	45	0	272
72	3	60	-75	272
73	4	55	0	272
74	3	70	0	272
75	2	110	0	272
76	2	90	0	272
77	4	65	0	272
78	2	100	0	272
79	1	110	-350	272
80	1	100	0	272
81	4	70	0	272
82	1	120	-200	272
83	1	130	-250	272
84	2	120	0	272
85	1	110	-150	272
86	4	50	0	272
87	4	70	-275	272
88	1	140	-250	272
89	2	120	-1750	272
90	1	120	0	272
91	4	60	0	272
92	1	130	-350	272
93	1	120	-200	272
94	1	140	-250	272
95	4	55	0	272
96	4	65	0	272
97	2	110	0	272
98	1	130	-250	272
99	1	110	-150	272
100	3	40	-50	272
1	1	100	0	274
2	1	120	0	274
3	1	80	-150	274
4	1	90	0	274
5	1	110	-300	274
6	1	100	0	274
7	2	100	0	274
8	2	80	0	274
9	2	110	0	274
10	2	120	0	274
11	2	90	0	274
12	2	100	0	274
13	2	90	0	274
14	2	120	0	274
15	2	110	-1250	274
16	3	50	0	274
17	3	60	0	274
18	4	50	0	274
19	4	40	0	274
20	4	45	0	274
21	3	40	-50	274
22	4	45	0	274
23	1	80	-200	274
24	2	80	0	274
25	1	120	0	274
26	1	110	-250	274
27	4	55	0	274
28	3	55	0	274
29	4	60	0	274
30	3	55	-50	274
31	4	40	0	274
32	2	110	0	274
33	3	45	0	274
34	4	55	0	274
35	1	90	-350	274
36	3	50	-50	274
37	4	50	0	274
38	3	45	0	274
39	4	60	-250	274
40	3	60	-50	274
41	4	55	0	274
42	3	40	-50	274
43	4	40	0	274
44	4	60	0	274
45	4	40	0	274
46	2	100	0	274
47	4	45	0	274
48	3	55	0	274
49	3	55	-25	274
50	4	55	0	274
51	2	90	0	274
52	4	65	0	274
53	3	65	-75	274
54	4	70	0	274
55	3	45	0	274
56	4	50	0	274
57	3	70	-25	274
58	4	70	-275	274
59	3	40	0	274
60	2	130	-1500	274
61	3	50	-25	274
62	3	60	-75	274
63	1	110	0	274
64	1	130	-350	274
65	1	90	0	274
66	1	100	-250	274
67	3	70	0	274
68	4	60	0	274
69	2	120	0	274
70	2	130	0	274
71	3	40	-50	274
72	4	55	0	274
73	3	60	0	274
74	4	65	0	274
75	1	120	-200	274
76	2	110	0	274
77	3	65	-25	274
78	4	80	0	274
79	4	40	0	274
80	3	55	0	274
81	3	80	-50	274
82	3	40	-25	274
83	4	80	0	274
84	3	60	-50	274
85	4	40	0	274
86	1	110	0	274
87	3	55	0	274
88	4	65	0	274
89	3	65	-25	274
90	4	55	-300	274
91	3	40	-75	274
92	4	60	0	274
93	3	80	-50	274
94	4	65	0	274
95	3	65	-25	274
96	3	75	0	274
97	3	55	-25	274
98	1	90	-300	274
99	2	90	0	274
100	3	60	-25	274
1	2	100	0	279
2	4	50	0	279
3	1	100	0	279
4	2	80	0	279
5	4	40	0	279
6	1	120	0	279
7	3	50	0	279
8	3	60	0	279
9	1	80	-150	279
10	4	45	0	279
11	3	40	-50	279
12	1	90	0	279
13	4	45	0	279
14	2	110	0	279
15	1	110	-300	279
16	4	55	0	279
17	1	100	0	279
18	3	55	0	279
19	4	60	0	279
20	1	80	-200	279
21	3	55	-50	279
22	1	120	0	279
23	4	40	0	279
24	3	45	0	279
25	2	120	0	279
26	2	90	0	279
27	3	50	-50	279
28	4	55	0	279
29	1	110	-250	279
30	3	45	0	279
31	2	100	0	279
32	4	50	0	279
33	2	90	0	279
34	3	60	-50	279
35	1	90	-350	279
36	4	60	-250	279
37	2	120	0	279
38	3	40	-50	279
39	4	55	0	279
40	2	110	-1250	279
41	3	55	0	279
42	2	80	0	279
43	4	40	0	279
44	3	55	-25	279
45	2	110	0	279
46	2	100	0	279
47	3	65	-75	279
48	1	110	0	279
49	4	60	0	279
50	3	45	0	279
51	1	130	-350	279
52	2	90	0	279
53	3	70	-25	279
54	4	40	0	279
55	1	90	0	279
56	2	130	-1500	279
57	4	45	0	279
58	1	100	-250	279
59	3	40	0	279
60	1	120	-200	279
61	4	55	0	279
62	3	50	-25	279
63	2	120	0	279
64	4	65	0	279
65	1	110	0	279
66	3	60	-75	279
67	2	130	0	279
68	4	70	0	279
69	1	90	-300	279
70	3	70	0	279
71	4	50	0	279
72	1	130	-150	279
73	3	40	-50	279
74	2	110	0	279
75	2	90	0	279
76	4	70	-275	279
77	1	120	-250	279
78	3	60	0	279
79	2	100	0	279
80	4	60	0	279
81	1	100	0	279
82	3	65	-25	279
83	4	55	0	279
84	3	55	0	279
85	1	120	-250	279
86	4	65	0	279
87	1	140	-300	279
88	3	80	-50	279
89	1	110	0	279
90	1	110	-350	279
91	3	40	-25	279
92	4	80	0	279
93	2	120	0	279
94	3	60	-50	279
95	2	120	-1750	279
96	4	40	0	279
97	1	100	0	279
98	3	55	0	279
99	2	110	0	279
100	4	80	0	279
1	2	100	0	280
2	4	50	0	280
3	3	50	0	280
4	2	80	0	280
5	1	100	0	280
6	1	120	0	280
7	1	80	-150	280
8	2	110	0	280
9	3	60	0	280
10	4	40	0	280
11	1	90	0	280
12	1	110	-300	280
13	2	120	0	280
14	3	40	-50	280
15	4	45	0	280
16	1	100	0	280
17	2	90	0	280
18	1	80	-200	280
19	2	100	0	280
20	3	55	0	280
21	2	90	0	280
22	2	120	0	280
23	4	45	0	280
24	4	55	0	280
25	3	55	-50	280
26	2	110	-1250	280
27	3	45	0	280
28	4	60	0	280
29	2	80	0	280
30	1	120	0	280
31	2	110	0	280
32	3	50	-50	280
33	3	45	0	280
34	3	60	-50	280
35	4	40	0	280
36	4	55	0	280
37	4	50	0	280
38	4	60	-250	280
39	1	110	-250	280
40	1	90	-350	280
41	2	100	0	280
42	3	40	-50	280
43	2	90	0	280
44	3	55	0	280
45	2	130	-1500	280
46	1	110	0	280
47	2	120	0	280
48	3	55	-25	280
49	4	55	0	280
50	3	65	-75	280
51	2	130	0	280
52	4	40	0	280
53	3	45	0	280
54	2	110	0	280
55	1	130	-350	280
56	4	60	0	280
57	3	70	-25	280
58	3	40	0	280
59	2	90	0	280
60	4	40	0	280
61	3	50	-25	280
62	3	60	-75	280
63	3	70	0	280
64	4	45	0	280
65	4	55	0	280
66	2	100	0	280
67	3	40	-50	280
68	4	65	0	280
69	2	120	0	280
70	4	70	0	280
71	4	50	0	280
72	3	60	0	280
73	4	70	-275	280
74	4	60	0	280
75	3	65	-25	280
76	3	55	0	280
77	3	80	-50	280
78	3	40	-25	280
79	3	60	-50	280
80	3	55	0	280
81	4	55	0	280
82	2	120	-1750	280
83	2	110	0	280
84	3	65	-25	280
85	1	90	0	280
86	1	100	-250	280
87	3	40	-75	280
88	4	65	0	280
89	4	80	0	280
90	3	80	-50	280
91	4	40	0	280
92	3	65	-25	280
93	1	120	-200	280
94	2	140	0	280
95	3	75	0	280
96	4	80	0	280
97	2	130	0	280
98	3	55	-25	280
99	4	40	0	280
100	4	65	0	280
1	1	100	0	284
2	1	120	0	284
3	1	80	-150	284
4	2	100	0	284
5	3	50	0	284
6	2	80	0	284
7	4	50	0	284
8	4	40	0	284
9	1	90	0	284
10	3	60	0	284
11	3	40	-50	284
12	4	45	0	284
13	1	110	-300	284
14	1	100	0	284
15	2	110	0	284
16	3	55	0	284
17	4	45	0	284
18	1	80	-200	284
19	2	120	0	284
20	2	90	0	284
21	3	55	-50	284
22	3	45	0	284
23	3	50	-50	284
24	4	55	0	284
25	1	120	0	284
26	1	110	-250	284
27	2	100	0	284
28	4	60	0	284
29	3	45	0	284
30	2	90	0	284
31	3	60	-50	284
32	1	90	-350	284
33	4	40	0	284
34	3	40	-50	284
35	4	55	0	284
36	4	50	0	284
37	1	110	0	284
38	2	120	0	284
39	1	130	-350	284
40	2	110	-1250	284
41	4	60	-250	284
42	4	55	0	284
43	3	55	0	284
44	2	80	0	284
45	1	90	0	284
46	2	110	0	284
47	4	40	0	284
48	3	55	-25	284
49	1	100	-250	284
50	2	100	0	284
51	2	90	0	284
52	3	65	-75	284
53	4	60	0	284
54	4	40	0	284
55	4	45	0	284
56	4	55	0	284
57	4	65	0	284
58	4	70	0	284
